text_id,title_tl,title_ar,au_id_id,genre_id,perm,permbib,pdf,pg_rng,word_len,collection,contrib
12375,al-Salafiyyūn wa-al-Aʾimma al-Arbaʿa - Raḍiya Allāhu ʿanhum,السلفيون والأئمة الأربعة - رضي الله عنهم -,70,كتب عامة,-,":: الدار السلفية، الكويت الثانية، ١٣٩٨ هـ - ١٩٧٨ م",-,48,7547,MaktabaShamelaAM,A. Musto
12380,ʿIlm Uṣūl al-Fiqh wa-Khulāṣat Tārīkh al-Tashrīʿ ed. al-Madanī,علم أصول الفقه وخلاصة تاريخ التشريع ط المدني,1099,أصول الفقه,-,:: مطبعة المدني «المؤسسة السعودية بمصر»,-,254,72123,MaktabaShamelaAM,A. Musto
12392,Adab al-Khawāṣṣ,أدب الخواص,460,الأدب,-,":: دار اليمامة للبحث والترجمة والنشر، الرياض",-,87,20027,MaktabaShamelaAM,A. Musto
12393,al-Tafsīr wa-al-Mufassirūn,التفسير والمفسرون,38,علوم القرآن وأصول التفسير,-,":: مكتبة وهبة، القاهرة",-,774,254362,MaktabaShamelaAM,A. Musto
12396,Tajārib al-Umam wa-Taʿāqub al-Himam,تجارب الأمم وتعاقب الهمم,650,التاريخ,-,"الدكتور أبو القاسم إمامي :: دار سروش للطباعة والنشر، طهران ٢٠٠٠ م- ٢٠٠٢ م الثانية للأجزاء ١ - ٢، والأولى للأجزاء ٣ - ٨",-,3569,664297,MaktabaShamelaAM,A. Musto
12397,Tārīkh al-Islām ed. Tadmurī,تاريخ الإسلام - ت تدمري,362,التاريخ,-,"عمر عبد السلام التدمري :: دار الكتاب العربي، بيروت الثانية، ١٤١٣ هـ - ١٩٩٣ م",-,24228,3186582,MaktabaShamelaAM,A. Musto
12398,Shadharāt al-Dhahab fī Akhbār man Dhahab,شذرات الذهب في أخبار من ذهب,1654,التاريخ,-,"محمود الأرناؤوط :: دار ابن كثير، دمشق - بيروت الأولى، ١٤٠٦ هـ - ١٩٨٦ م",-,6181,1008932,MaktabaShamelaAM,A. Musto
12400,al-Fakhrī fī al-Ādāb al-Sulṭāniyya wa-al-Duwal al-Islāmiyya,الفخري في الآداب السلطانية والدول الإسلامية,737,السياسة الشرعية والقضاء,-,"عبد القادر محمد مايو :: دار القلم العربي، بيروت الأولى، ١٤١٨ هـ - ١٩٩٧ م",-,316,70638,MaktabaShamelaAM,A. Musto
12402,Muʿjam Qabāʾil al-ʿArab al-Qadīma wa-al-Ḥadītha,معجم قبائل العرب القديمة والحديثة,716,الأنساب,-,":: مؤسسة الرسالة، بيروت السابعة، ١٤١٤ هـ - ١٩٩٤ م",-,1973,384807,MaktabaShamelaAM,A. Musto
12403,al-Maʿrifa wa-al-Tārīkh ed. al-ʿUmarī ed. al-ʿIrāq,المعرفة والتاريخ - ت العمري - ط العراق,703,التاريخ,-,أكرم ضياء العمري :: مطبعة الإرشاد - بغداد [الأولى للمحقق] ١٣٩٣ هـ - ١٩٧٤ م,-,1967,326220,MaktabaShamelaAM,A. Musto
12404,Maqātil al-Ṭālibiyyīn,مقاتل الطالبيين,732,التاريخ,-,"السيد أحمد صقر :: دار المعرفة، بيروت",-,649,128386,MaktabaShamelaAM,A. Musto
12406,al-Muntaẓam fī Tārīkh al-Mulūk wa-al-Umam,المنتظم في تاريخ الملوك والأمم,51,التاريخ,-,"محمد عبد القادر عطا، مصطفى عبد القادر عطا :: دار الكتب العلمية، بيروت الأولى، ١٤١٢ هـ - ١٩٩٢ م",-,6790,1404591,MaktabaShamelaAM,A. Musto
12415,al-Sunan al-Ṣaghīr li-al-Bayhaqī,السنن الصغير للبيهقي,74,كتب السنة,-,"عبد المعطي أمين قلعجي ::  الأولى، ١٤١٠هـ - ١٩٨٩م",-,4239,252174,MaktabaShamelaAM,A. Musto
12416,al-Ṭabaqāt al-Kubrā - Mutammim al-Ṣaḥāba - al-Ṭabaqa al-Rābiʿa,الطبقات الكبرى - متمم الصحابة - الطبقة الرابعة,87,التراجم والطبقات,-,"أطروحة دكتوراة، قسم الدراسات العليا التاريخية والحضارية، كلية الشريعة والدراسات الإسلامية، جامعة أم القرى، بإشراف د حسام الدين السامرائي، ١٤١٠ هـ :: مكتبة الصديق - الطائف، السعودية",-,877,71499,MaktabaShamelaAM,A. Musto
12417,ʿAjāʾib al-Maqdūr fī Akhbār Taymūr,عجائب المقدور في أخبار تيمور,728,التاريخ,-,::  طبعة كلكتا سنة ١٨١٧,-,491,71706,MaktabaShamelaAM,A. Musto
12421,Mishkāt al-Anwār,مشكاة الأنوار,619,الرقائق والآداب والأذكار,-,"الدكتور أبو العلا عفيفي :: الدار القومية للطباعة والنشر، القاهرة",-,86,17906,MaktabaShamelaAM,A. Musto
12444,al-ʿArsh wa-mā Ruwiya fīhi,العرش وما روي فيه,514,كتب السنة,-,"محمد بن خليفة بن علي التميمي :: مكتبة الرشد، الرياض، المملكة العربية السعودية الأولى، ١٤١٨هـ/١٩٩٨م",-,429,42109,MaktabaShamelaAM,A. Musto
12445,al-Ijmāʿ li-Ibn al-Mundhir ed. Fuʾād ed. al-Muslim,الإجماع لابن المنذر ت فؤاد ط المسلم,286,الفقه العام,-,"د. فؤاد عبد المنعم أحمد :: دار المسلم للنشر والتوزيع الأولى لدار المسلم، ١٤٢٥ هـ - ٢٠٠٤ م",-,161,17318,MaktabaShamelaAM,A. Musto
12446,Marātib al-Ijmāʿ,مراتب الإجماع,2,الفقه العام,-,:: دار الكتب العلمية - بيروت,-,167,38424,MaktabaShamelaAM,A. Musto
12515,Juzʾ min Ḥadīth al-Awzāʿī li-Ibn Ḥadhlam,جزء من حديث الأوزاعي لابن حذلم,531,كتب السنة,-,"أبو عبد الرحمن مسعد السعدني، شريف بن أبي العلا العدوي :: دار ماجد عسيري للنشر والتوزيع، جدة الأولى، ٢٠٠٠ م",-,42,2841,MaktabaShamelaAM,A. Musto
12520,Musnad Abī Yaʿlā ed. Ḥusayn Asad,مسند أبي يعلى - ت حسين أسد,234,كتب السنة,-,"حسين سليم أسد [ت ١٤٤٣ هـ] :: دار المأمون للتراث - دمشق الأولى، ١٤٠٤ - ١٩٨٤",-,7644,481343,MaktabaShamelaAM,A. Musto
12521,Ṣifat Jazīrat al-ʿArab,صفة جزيرة العرب,733,البلدان والرحلات,-,"::  مطبعة بريل - ليدن، ١٨٨٤ م",-,257,64459,MaktabaShamelaAM,A. Musto
12524,Faḍāʾil al-Qurʾān - Abū ʿUbayd,فضائل القرآن - أبو عبيد,26,علوم القرآن وأصول التفسير,-,"مروان العطية، ومحسن خرابة، ووفاء تقي الدين :: دار ابن كثير (دمشق - بيروت) الأولى، ١٤١٥ هـ -١٩٩٥ م",-,848,40279,MaktabaShamelaAM,A. Musto
12527,Masāʾil Ḥarb al-Kirmānī min Kitāb al-Nikāḥ ilā Nihāyat al-Kitāb ed. Fāyiz Ḥābis,مسائل حرب الكرماني من كتاب النكاح إلى نهاية الكتاب - ت فايز حابس,1198,الفقه الحنبلي,-,::,-,1176,93639,MaktabaShamelaAM,A. Musto
12528,al-Muntakhab min Kitāb al-Siyāq li-Tārīkh Naysābūr ed. al-Fikr,المنتخب من كتاب السياق لتاريخ نيسابور - ط الفكر,1448,التراجم والطبقات,-,:: المكتبة التجارية (مصطفى أحمد الباز) مكة المكرمة,-,530,94097,MaktabaShamelaAM,A. Musto
12531,Muʿjam al-Shuyūkh al-Kabīr li-al-Dhahabī,معجم الشيوخ الكبير للذهبي,362,التراجم والطبقات,-,"الدكتور محمد الحبيب الهيلة :: مكتبة الصديق، الطائف - المملكة العربية السعودية الأولى، ١٤٠٨ هـ - ١٩٨٨ م",-,840,151254,MaktabaShamelaAM,A. Musto
12532,Milʾ al-ʿAyba,ملء العيبة,1199,كتب السنة,-,"محمد الحبيب ابن الخوجة :: دار الغرب الإسلامي، بيروت - لبنان الأولى، ١٤٠٨ هـ - ١٩٨٨ م",-,385,63680,MaktabaShamelaAM,A. Musto
12541,Akhlāq al-Wazīrayn = Mathālib al-Wazīrayn,أخلاق الوزيرين = مثالب الوزيرين,785,الأدب,-,"محمد بن تاويت الطنجي :: دار صادر - بيروت، بإذن: المجمع العلمي العربي بدمشق",-,545,58466,MaktabaShamelaAM,A. Musto
12546,Dhikr man lam Yakun ʿindahu illā Ḥadīth Wāḥid li-al-Khallāl,ذكر من لم يكن عنده إلا حديث واحد للخلال,519,كتب السنة,-,"أبو عبد الباري رضا بو شامة الجزائري :: دار ابن القيم - دار ابن عفان الأولى، ٢٠٠٤م",-,96,8319,MaktabaShamelaAM,A. Musto
12548,Majlis min Amālī al-Najjād Riwāyat Ibn Makhlad,مجلس من أمالي النجاد رواية ابن مخلد,551,كتب السنة,-,::,-,6,1384,MaktabaShamelaAM,A. Musto
12549,Majlis min Amālī Ṭarād al-Zaynabī,مجلس من أمالي طراد الزينبي,2196,كتب السنة,-,::,-,0,0,MaktabaShamelaAM,A. Musto
12569,al-Taʾwīl Khuṭūratuhu wa-Āthāruhu,التأويل خطورته وآثاره,1203,الفرق والردود,-,":: دار النفائس للنشر والتوزيع، الأردن الأولى، ١٤١٢ هـ - ١٩٩٢ م",-,68,6618,MaktabaShamelaAM,A. Musto
12570,Itḥāf Dhawī al-Murūwa wa-al-Ināfa bi-mā Jāʾa fī al-Ṣadaqa wa-al-Ḍiyāfa,إتحاف ذوي المروة والإنافة بما جاء في الصدقة والضيافة,479,مسائل فقهية,-,مجدي السيد إبراهيم :: مكتبة القرآن للطبع والنشر والتوزيع,-,182,29676,MaktabaShamelaAM,A. Musto
12578,Aḥādīth wa-Marwiyyāt fī al-Mīzān 1 - Ḥadīth Qalb al-Qurʾān Yā Sīn,أحاديث ومرويات في الميزان 1 - حديث قلب القرآن يس,489,التخريج والأطراف,-,":: ملتقى أهل الحديث، مكة المكرمة الأولى، ١٤٢٦ هـ",-,103,15256,MaktabaShamelaAM,A. Musto
12831,Kitāb al-Wulāt wa-Kitāb al-Quḍāt ed. al-ʿIlmiyya,كتاب الولاة وكتاب القضاة - ط العلمية,1011,التراجم والطبقات,-,"محمد حسن محمد حسن إسماعيل, وأحمد فريد المزيدي :: دار الكتب العلمية، بيروت - لبنان الأولى، ١٤٢٤ هـ - ٢٠٠٣ م",-,352,85985,MaktabaShamelaAM,A. Musto
12833,Kharīdat al-Qaṣr wa-Jarīdat al-ʿAṣr - Qism Shuʿarāʾ al-ʿIrāq juzʾ 4 al-Mujallad al-Thānī 2,خريدة القصر وجريدة العصر - قسم شعراء العراق جـ 4 المجلد الثاني 2,837,الأدب,-,محمد بهجة الأثري :: الجمهورية العراقية - وزارة الإعلام - مديرية الثقافة العامة - سلسلة كتب التراث (٢٤),-,343,27750,MaktabaShamelaAM,A. Musto
12834,Rasāʾil Falsafiyya li-al-Rāzī,رسائل فلسفية للرازي,1218,علوم أخرى,-,"لجنة إحياء التراث العربي في دار الآفاق الجديدة :: دار الآفاق الجديدة، بيروت الخامسة، ١٤٠٢ هـ - ١٩٨٢ م",-,119,24603,MaktabaShamelaAM,A. Musto
12836,al-Arbaʿūn al-Nawawiyya,الأربعون النووية,44,الرقائق والآداب والأذكار,-,":: دار المنهاج للنشر والتوزيع، لبنان - بيروت الأولى، ١٤٣٠ هـ - ٢٠٠٩ م",-,81,3199,MaktabaShamelaAM,A. Musto
12842,Amālī Ibn Bishrān - al-Juzʾ al-Thānī,أمالي ابن بشران - الجزء الثاني,269,كتب السنة,-,"أحمد بن سليمان :: دار الوطن للنشر، الرياض الأولى، ١٤٢٠ هـ - ١٩٩٩ م",-,320,52499,MaktabaShamelaAM,A. Musto
12876,Tafsīr al-Jalālayn,تفسير الجلالين,210,التفسير,-,:: دار الحديث - القاهرة الأولى,-,6934,187022,MaktabaShamelaAM,A. Musto
12877,Tanwīr al-Miqbās min Tafsīr Ibn ʿAbbās,تنوير المقباس من تفسير ابن عباس,211,التفسير,-,:: دار الكتب العلمية - لبنان,-,6611,222486,MaktabaShamelaAM,A. Musto
12880,al-Taʿlīq ʿalā Risālat Ḥaqīqat al-Ṣiyām wa-Kitāb al-Ṣiyām min al-Furūʿ wa-Masāʾil Mukhtāra minhu,التعليق على رسالة حقيقة الصيام وكتاب الصيام من الفروع ومسائل مختارة منه,57,الفقه العام,-,::,-,282,40573,MaktabaShamelaAM,A. Musto
12882,al-Arbaʿūn al-Wadʿāniyya li-Ibn Wadʿān,الأربعون الودعانية لابن ودعان,2199,كتب السنة,-,::,-,42,5312,MaktabaShamelaAM,A. Musto
12883,al-Arbaʿūn Ḥadīthan fī Ḥaqq al-Fuqarāʾ li-Abī Ṭāhir al-Silafī,الأربعون حديثا في حق الفقراء لأبي طاهر السلفي,241,كتب السنة,-,::,-,2,363,MaktabaShamelaAM,A. Musto
12884,al-Durr al-Manthūr fī al-Tafsīr bi-al-Maʾthūr,الدر المنثور في التفسير بالمأثور,7,التفسير,-,:: دار الفكر - بيروت,-,7338,1612459,MaktabaShamelaAM,A. Musto
12888,Dhakhīrat al-ʿUqbā fī Sharḥ al-Mujtabā,ذخيرة العقبى في شرح المجتبى,445,شروح الحديث,-,":: دار المعراج الدولية للنشر (جـ ١ - ٥)، دار آل بروم للنشر والتوزيع (جـ ٦ - ٤٠) الأولى، ١٤١٦ - ١٤٢٤ هـ",-,19271,4923122,MaktabaShamelaAM,A. Musto
12895,Fiqh al-ʿIbādāt ʿalā al-Madhhab al-Shāfiʿī,فقه العبادات على المذهب الشافعي,1259,الفقه الشافعي,-,::,-,793,110592,MaktabaShamelaAM,A. Musto
12913,al-Inṣāf fī-mā Qīla fī al-Mawlid min al-Ghuluw wa-al-Ijḥāf,الإنصاف فيما قيل في المولد من الغلو والإجحاف,127,العقيدة,-,":: الرئاسة العامة لإدارات البحوث العلمية والإفتاء والدعوة والإرشاد الأولى، ١٤٠٥هـ",-,84,10243,MaktabaShamelaAM,A. Musto
12929,Majmaʿ al-Amthāl,مجمع الأمثال,786,الأدب,-,"محمد محيى الدين عبد الحميد :: دار المعرفة - بيروت، لبنان",-,5109,238332,MaktabaShamelaAM,A. Musto
12933,Muʿjam al-Qawāʿid al-ʿArabiyya,معجم القواعد العربية,1267,النحو والصرف,-,::,-,857,145064,MaktabaShamelaAM,A. Musto
12935,Muḥammad ṣallā Allāhu ʿalayhi wa-sallam,محمد صلى الله عليه وسلم,665,السيرة النبوية,-,::,-,615,117674,MaktabaShamelaAM,A. Musto
12936,Mujābū al-Daʿwa li-Ibn Abī al-Dunyā,مجابو الدعوة لابن أبي الدنيا,273,كتب السنة,-,"المهندس الشيخ زياد حمدان :: مؤسسة الكتب الثقافية، بيروت - لبنان الأولى، ١٤١٣ هـ - ١٩٩٣ م",-,194,11943,MaktabaShamelaAM,A. Musto
12957,Masʾalat Subḥān li-Nafṭawayh,مسألة سبحان لنفطويه,547,كتب السنة,-,":: دار الخراز، السعودية، دار ابن حزم، بيروت - لبنان الأولى، ١٤٢٢ هـ - ٢٠٠١ م",-,18,2055,MaktabaShamelaAM,A. Musto
12958,Man Wāfaqat Kunyatuhu Kunyat Zawjihi li-Ibn Ḥayyawayh,من وافقت كنيته كنية زوجه لابن حيويه,403,كتب السنة,-,":: دار ابن القيم للنشر والتوزيع، الدمام - المملكة العربية السعودية الأولى، ١٤٠٩ هـ - ١٩٨٨ م",-,41,2442,MaktabaShamelaAM,A. Musto
12980,Akhlāq al-Nabī li-Abī al-Shaykh al-Aṣbahānī,أخلاق النبي لأبي الشيخ الأصبهاني,265,السيرة النبوية,-,"صالح بن محمد الونيان :: دار المسلم للنشر والتوزيع الأولى، ١٩٩٨",-,950,46994,MaktabaShamelaAM,A. Musto
12981,Musnad al-Bazzār = al-Baḥr al-Zakhkhār,مسند البزار = البحر الزخار,289,كتب السنة,-,"محفوظ الرحمن زين الله (جـ ١, ٩)، عادل بن سعد (جـ ١٠, ١٧)، صبري عبد الخالق الشافعي (جـ ١٨) :: مكتبة العلوم والحكم - المدينة المنورة الأولى، (بدأت ١٩٨٨ م، وانتهت ٢٠٠٩ م)",-,9593,713224,MaktabaShamelaAM,A. Musto
12982,Ādāb al-Ṣuḥba li-Abī ʿAbd al-Raḥmān al-Sulamī,آداب الصحبة لأبي عبد الرحمن السلمي,266,كتب السنة,-,"مجدي فتحي السيد :: دار الصحابة للتراث - طنطا - مصر الأولى، ١٤١٠ - ١٩٩٠",-,185,10975,MaktabaShamelaAM,A. Musto
12985,Iqtiḍāʾ al-ʿIlm al-ʿAmal,اقتضاء العلم العمل,246,الرقائق والآداب والأذكار,-,"محمد ناصر الدين الألباني :: المكتب الإسلامي - بيروت الرابعة، ١٣٩٧",-,212,13530,MaktabaShamelaAM,A. Musto
12986,Ikrām al-Ḍayf li-Ibrāhīm al-Ḥarbī,إكرام الضيف لإبراهيم الحربي,267,كتب السنة,-,"عبد الله عائض الغرازي :: مكتبة الصحابة - طنطا الأولى، ١٤٠٧",-,101,7653,MaktabaShamelaAM,A. Musto
